# ASCII DATA FILE: COLUMNS = 100, ROWS= 5
# Levy flight Xi estimation
# VARIABLES: r,	DD,	DR,	RR,	xi,	
# TYPES: float,	float,	float,	float,	float,	
76.523506	242.000000	407066.000000	7711618.000000	-0.052583	
77.522507	204.000000	322348.000000	6731082.000000	0.045241	
78.521507	88.000000	257793.000000	5898000.000000	0.127321	
79.520500	74.000000	203934.000000	5161698.000000	0.211252	
80.519501	108.000000	158194.000000	4513554.000000	0.301420	
81.518501	130.000000	121753.000000	3929338.000000	0.383596	
82.517502	114.000000	91462.000000	3416170.000000	0.467872	
83.516502	134.000000	68504.000000	2957580.000000	0.541287	
84.515503	198.000000	48671.000000	2546678.000000	0.625544	
85.514503	136.000000	32932.000000	2183734.000000	0.704616	
86.513504	256.000000	21497.000000	1862018.000000	0.782848	
87.512505	142.000000	14365.000000	1574868.000000	0.826589	
88.511505	56.000000	7911.000000	1324470.000000	0.884769	
89.510506	62.000000	3414.000000	1101996.000000	0.943666	
90.509506	36.000000	1078.000000	908036.000000	0.980221	
91.508507	0.000000	313.000000	738692.000000	0.991526	
92.507507	0.000000	104.000000	595558.000000	0.996507	
93.506500	2.000000	2.000000	469846.000000	1.000341	
94.505501	0.000000	0.000000	363940.000000	1.000000	
95.504501	0.000000	0.000000	273912.000000	1.000000	
96.503502	0.000000	0.000000	201336.000000	1.000000	
97.502502	0.000000	0.000000	142834.000000	1.000000	
98.501503	0.000000	0.000000	96782.000000	1.000000	
99.500504	0.000000	0.000000	62256.000000	1.000000	
